partType,name,image,url,type,space
storage,"KingSpec P3 1 TB 2.5"" Solid State Drive (P3-1TB)",https://m.media-amazon.com/images/I/51JDfpxlqeL.jpg,https://pcpartpicker.com/product/TRcG3C/kingspec-p3-1-tb-25-solid-state-drive-p3-1tb,SATA,1000
storage,"Crucial M550 1 TB 2.5"" Solid State Drive (CT1024M550SSD1)",https://images-na.ssl-images-amazon.com/images/I/411%2BtOkrxmL.jpg,https://pcpartpicker.com/product/DbFPxr/crucial-internal-hard-drive-ct1024m550ssd1,SATA,1000
storage,"Patriot P200 1 TB 2.5"" Solid State Drive (P200S1TB25)",https://m.media-amazon.com/images/I/416pqPgUb6L.jpg,https://pcpartpicker.com/product/XmJmP6/patriot-p200-1-tb-25-solid-state-drive-p200s1tb25,SATA,1000
storage,"Intel DC P4510 1 TB 2.5"" Solid State Drive (SSDPE2KX010T801)",https://cdna.pcpartpicker.com/static/forever/images/product/f111110a7ded24505dcae0daff7ef734.256p.jpg,https://pcpartpicker.com/product/zb3H99/intel-dc-p4510-1-tb-25-nvme-solid-state-drive-ssdpe2kx010t801,SATA,1000
storage,"Transcend TS1TSSD370S 1 TB 2.5"" Solid State Drive (TS1TSSD370S)",https://cdna.pcpartpicker.com/static/forever/images/product/a13bfec812274c1c800c1bfabf8d9df2.256p.jpg,https://pcpartpicker.com/product/wzYWGX/transcend-internal-hard-drive-ts1tssd370s,SATA,1000
storage,"TEAMGROUP L5 LITE 3D 1 TB 2.5"" Solid State Drive (T253TD001T3C101)",https://cdna.pcpartpicker.com/static/forever/images/product/875cc745f1616cd49927caca6997c24d.256p.jpg,https://pcpartpicker.com/product/hTzkcf/team-l5-lite-3d-1tb-25-solid-state-drive-t253td001t3c101,SATA,1000
storage,"Timetec 30TTQNS3SATA-1TB 1 TB 2.5"" Solid State Drive (30TTQNS3SATA-1TB)",https://cdna.pcpartpicker.com/static/forever/images/product/af4f57c61f3f9a3575932f93f5ca1541.256p.jpg,https://pcpartpicker.com/product/shC48d/timetec-30ttqns3sata-1tb-1-tb-25-solid-state-drive-30ttqns3sata-1tb,SATA,1000
storage,"TEAMGROUP T-Force Delta Max RGB 1 TB 2.5"" Solid State Drive (T253TM001T3C302)",https://cdna.pcpartpicker.com/static/forever/images/product/129d23e0a1a8838493ef1033fe353a88.256p.jpg,https://pcpartpicker.com/product/RMvqqs/team-t-force-delta-max-rgb-1-tb-25-solid-state-drive-t253tm001t3c302,SATA,1000
storage,"Toshiba VX500 1 TB 2.5"" Solid State Drive (VX500-25SAT3-1T)",https://m.media-amazon.com/images/I/41g5HpDgRvL.jpg,https://pcpartpicker.com/product/28QRsY/toshiba-vx500-1tb-25-solid-state-drive-vx500-25sat3-1t,SATA,1000
storage,"Intel Pro 5400s 1 TB 2.5"" Solid State Drive (SSDSC2KF010X6X1)",https://cdna.pcpartpicker.com/static/forever/images/product/aa9a8f9552f3865bac1e96f5885f4118.256p.jpg,https://pcpartpicker.com/product/vqwqqs/intel-pro-5400s-1tb-25-solid-state-drive-ssdsc2kf010x6x1,SATA,1000
storage,"V7 V7SSD1TBS25U 1 TB 2.5"" Solid State Drive (V7SSD1TBS25U)",https://m.media-amazon.com/images/I/31tckvQtnzL.jpg,https://pcpartpicker.com/product/4DBG3C/v7-v7ssd1tbs25u-1-tb-25-solid-state-drive-v7ssd1tbs25u,SATA,1000
storage,"Mushkin ELEMENT 1 TB 2.5"" Solid State Drive (Mushkin-MKNSSDEL1TB)",https://cdna.pcpartpicker.com/static/forever/images/product/a18612df614982f3b625eefb955ee5d2.256p.jpg,https://pcpartpicker.com/product/ZRGhP6/mushkin-element-1-tb-25-solid-state-drive-mushkin-mknssdel1tb,SATA,1000
storage,"TEAMGROUP T-Force Delta R RGB 1 TB 2.5"" Solid State Drive (T253TR001T3C415)",https://cdna.pcpartpicker.com/static/forever/images/product/70a8be8800166a72418c2958f18d0f0d.256p.jpg,https://pcpartpicker.com/product/xPC48d/teamgroup-t-force-delta-r-rgb-1-tb-25-solid-state-drive-t253tr001t3c415,SATA,1000
storage,"Klevv NEO N610 1 TB 2.5"" Solid State Drive (K01TBSSDS3-N61)",https://m.media-amazon.com/images/I/41WUIwCrUUL.jpg,https://pcpartpicker.com/product/6jTp99/klevv-neo-n610-1-tb-25-solid-state-drive-k01tbssds3-n61,SATA,1000
storage,"TEAMGROUP T-Force Delta RGB 1 TB 2.5"" Solid State Drive (T253TR001T3C313)",https://cdna.pcpartpicker.com/static/forever/images/product/af923f1b022943bdaeb0e5e9d72f3a3e.256p.jpg,https://pcpartpicker.com/product/GhBTwP/team-t-force-delta-rgb-1tb-25-solid-state-drive-t253tr001t3c313,SATA,1000
storage,"SanDisk X400 1 TB 2.5"" Solid State Drive (SD8SB8U-1T00-1122)",https://m.media-amazon.com/images/I/41GZ3v2CBPL.jpg,https://pcpartpicker.com/product/PBjWGX/sandisk-internal-hard-drive-sd8sb8u1t001122,SATA,1000
storage,"Seagate BarraCuda 120 1 TB 2.5"" Solid State Drive (ZA1000CM10003)",https://m.media-amazon.com/images/I/51BBlZ7yUsL.jpg,https://pcpartpicker.com/product/mnyqqs/seagate-barracuda-120-1-tb-25-solid-state-drive-za1000cm10003,SATA,1000
storage,"Seagate Beskar Ingot Drive Special Edition FireCuda 1 TB 2.5"" Solid State Drive (ZA1000GM10011)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/ZMBG3C/seagate-beskar-ingot-drive-special-edition-firecuda-1-tb-25-solid-state-drive-za1000gm10011,SATA,1000
storage,"ADATA SU900 1 TB 2.5"" Solid State Drive (ASU900SS-1TM-C)",https://m.media-amazon.com/images/I/41mSCJgkk+L.jpg,https://pcpartpicker.com/product/RgfmP6/adata-su900-1tb-25-solid-state-drive-asu900ss-1tm-c,SATA,1000
storage,"Seagate Barracuda Compute 1 TB 2.5"" Solid State Drive (STGS1000401)",https://cdna.pcpartpicker.com/static/forever/images/product/74a6d72e8b120fa9a7965413e86d5f56.256p.jpg,https://pcpartpicker.com/product/BQNv6h/seagate-barracuda-compute-10000gb-25-solid-state-drive-stgs1000401,SATA,1000
storage,"Intel 540s 1 TB 2.5"" Solid State Drive (SSDSC2KW010X6X1)",https://m.media-amazon.com/images/I/41ZBNTWUc0L.jpg,https://pcpartpicker.com/product/4xs8TW/intel-internal-hard-drive-ssdsc2kw010x6x1,SATA,1000
storage,"Transcend TS1TSSD370 1 TB 2.5"" Solid State Drive (TS1TSSD370)",https://cdna.pcpartpicker.com/static/forever/images/product/6aa0a2727306d74666fa9689e262c953.256p.jpg,https://pcpartpicker.com/product/BLrcCJ/transcend-internal-hard-drive-ts1tssd370,SATA,1000
storage,"Samsung PM871b 1 TB 2.5"" Solid State Drive (MZ7LN1T0HAJQ)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/wmJmP6/samsung-pm871b-1-tb-25-solid-state-drive-mz7ln1t0hajq,SATA,1000
storage,"Apacer PPSS25 1 TB 2.5"" Solid State Drive (AP1TPPSS25-R)",https://cdna.pcpartpicker.com/static/forever/images/product/e6efe8b2ce1f36778c984442cff841ad.256p.jpg,https://pcpartpicker.com/product/gpGbt6/apacer-ppss25-1-tb-25-solid-state-drive-ap1tppss25-r,SATA,1000
storage,"Seagate Barracuda Compute 1 TB 2.5"" Solid State Drive (ZA1000CM10002)",https://cdna.pcpartpicker.com/static/forever/images/product/ad503ad61801392ec009e556e3baac3c.256p.jpg,https://pcpartpicker.com/product/WTQG3C/seagate-barracuda-computer-1-tb-25-solid-state-drive-za1000cm10002,SATA,1000
storage,"SanDisk X600 1 TB 2.5"" Solid State Drive (SD9SB8W-1T00-1122)",https://cdna.pcpartpicker.com/static/forever/images/product/9f71bf53a68fe2fe2acf1c2d652aea33.256p.jpg,https://pcpartpicker.com/product/CzqhP6/sandisk-x600-1-tb-25-solid-state-drive-sd9sb8w-1t00-1122,SATA,1000
storage,"Mushkin RAW 1 TB 2.5"" Solid State Drive (MKNSSDRW1TB)",https://cdna.pcpartpicker.com/static/forever/images/product/1b80cfc935e7161f1db7e64c1d38b0c1.256p.jpg,https://pcpartpicker.com/product/J7RgXL/mushkin-enhanced-raw-1-tb-25-solid-state-drive-mknssdrw1tb,SATA,1000
storage,"Mushkin Triactor 3D 1 TB 2.5"" Solid State Drive (MKNSSDTR1TB-3D)",https://cdna.pcpartpicker.com/static/forever/images/product/45d90379173a8a3dc4cd361f0599b4d2.256p.jpg,https://pcpartpicker.com/product/Z67CmG/mushkin-triactor-3d-1tb-25-solid-state-drive-mknssdtr1tb-3d,SATA,1000
storage,"TEAMGROUP T-Force Delta R RGB 1 TB 2.5"" Solid State Drive (T253TR001T3C315)",https://m.media-amazon.com/images/I/41Tj6CZac9L.jpg,https://pcpartpicker.com/product/mJKKHx/teamgroup-t-force-delta-r-rgb-1-tb-25-solid-state-drive-t253tr001t3c315,SATA,1000
storage,"Eluktro Pro Performance 1 TB 2.5"" Solid State Drive (TRO-SSD7-1TB-PRO)",https://cdna.pcpartpicker.com/static/forever/images/product/25bc1d341155651e96256fb539c904af.256p.jpg,https://pcpartpicker.com/product/4dDzK8/eluktro-internal-hard-drive-trossd71tbpro,SATA,1000
storage,"ADATA Premier SP610 1 TB 2.5"" Solid State Drive (ASP610SS3-1TM-C)",https://cdna.pcpartpicker.com/static/forever/images/product/ab9e74f96c74e15455efd23c9cf72062.256p.jpg,https://pcpartpicker.com/product/kLW9TW/a-data-internal-hard-drive-asp610ss31tmc,SATA,1000
storage,"V7 S6000 1 TB 2.5"" Solid State Drive (V7S600025-1000)",https://m.media-amazon.com/images/I/41C+OL9IsAL.jpg,https://pcpartpicker.com/product/pVFKHx/v7-s6000-1-tb-25-solid-state-drive-v7s600025-1000,SATA,1000
storage,"Angelbird AV PRO MK3 1 TB 2.5"" Solid State Drive (AVP1000MK3)",https://m.media-amazon.com/images/I/41MOnL8O4uL.jpg,https://pcpartpicker.com/product/cHdrxr/angelbird-av-pro-mk3-1-tb-25-solid-state-drive-avp1000mk3,SATA,1000
storage,"TEAMGROUP L5 LITE 1 TB 2.5"" Solid State Drive (T2535T001T0C101)",https://cdna.pcpartpicker.com/static/forever/images/product/6b8e9a7efcfcaa7ca607c1d836c971cf.256p.jpg,https://pcpartpicker.com/product/ZRsnTW/team-l5-lite-1-tb-25-solid-state-drive-t2535t001t0c101,SATA,1000
storage,"VisionTek PRO 1 TB 2.5"" Solid State Drive (901169)",https://cdna.pcpartpicker.com/static/forever/images/product/176691eebe9c6bd81a704db8e59933f7.256p.jpg,https://pcpartpicker.com/product/BRc48d/visiontek-pro-1-tb-25-solid-state-drive-901169,SATA,1000
storage,"TEAMGROUP T-Force Delta S RGB 1 TB 2.5"" Solid State Drive (T253TR001T3C312)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/WwWzK8/teamgroup-t-force-delta-s-rgb-1-tb-25-solid-state-drive-t253tr001t3c312,SATA,1000
storage,"TEAMGROUP T-Force Delta S TUF Gaming RGB 1 TB 2.5"" Solid State Drive (T253ST001T3C312)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/sxwypg/teamgroup-t-force-delta-s-tuf-gaming-rgb-1-tb-25-solid-state-drive-t253st001t3c312,SATA,1000
storage,"Drevo X1 Pro 1 TB 2.5"" Solid State Drive (X1P-1TB)",https://m.media-amazon.com/images/I/41YRQIEBD-L.jpg,https://pcpartpicker.com/product/2tqhP6/drevo-x1-pro-1tb-25-solid-state-drive-x1p-1tb,SATA,1000
storage,"TEAMGROUP T-Force Delta Phantom Gaming RGB 1 TB 2.5"" Solid State Drive (T253PG001T3C313)",https://cdna.pcpartpicker.com/static/forever/images/product/1a229b580d1b639fd12890e0e062a56a.256p.jpg,https://pcpartpicker.com/product/B6HRsY/team-delta-phantom-gaming-rgb-1-tb-25-solid-state-drive-t253pg001t3c313,SATA,1000
storage,"ADATA ISSS333-001TP 1 TB 2.5"" Solid State Drive (ISSS333-001TP)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/97KKHx/adata-isss333-001tp-1-tb-25-solid-state-drive-isss333-001tp,SATA,1000
storage,"PNY XLR8 CS2311 1 TB 2.5"" Solid State Drive (SSD7CS2311-1TB-RB)",https://cdna.pcpartpicker.com/static/forever/images/product/0ff7296c869fa3cd92cf007e778358c9.256p.jpg,https://pcpartpicker.com/product/hYdrxr/pny-xlr8-cs2311-1-tb-25-solid-state-drive-ssd7cs2311-1tb-rb,SATA,1000
storage,"VisionTek PRO HXS 1 TB 2.5"" Solid State Drive (901311)",https://cdna.pcpartpicker.com/static/forever/images/product/901b6d659ef88d6e82a12553f9a1eb17.256p.jpg,https://pcpartpicker.com/product/CjBhP6/visiontek-pro-hxs-1-tb-25-solid-state-drive-901311,SATA,1000
storage,"VisionTek PRO ECS 1 TB 2.5"" Solid State Drive (901300)",https://cdna.pcpartpicker.com/static/forever/images/product/3abf676806b33072e8c1d90b19b67d7d.256p.jpg,https://pcpartpicker.com/product/KXMTwP/visiontek-pro-ecs-1-tb-25-solid-state-drive-901300,SATA,1000
storage,"Mushkin Source 1 TB 2.5"" Solid State Drive (MKNSSDSR1TB)",https://cdna.pcpartpicker.com/static/forever/images/product/4ff52950e2f4a9cf33a597ea2adb349e.256p.jpg,https://pcpartpicker.com/product/4sCFf7/mushkin-source-1-tb-25-solid-state-drive-mknssdsr1tb,SATA,1000
storage,"Centon MP Essential 1 TB 2.5"" Solid State Drive (1TB25S3VVS1)",https://cdna.pcpartpicker.com/static/forever/images/product/58ea526ba4b4148980be5f7aee0a8296.256p.jpg,https://pcpartpicker.com/product/yq2bt6/centon-mp-essential-1-tb-25-solid-state-drive-1tb25s3vvs1,SATA,1000
storage,"Angelbird WRK XT 1 TB 2.5"" Solid State Drive (SSDWRKXT1TB)",https://cdna.pcpartpicker.com/static/forever/images/product/ab32724d7a2ac90a076454bef4c8696a.256p.jpg,https://pcpartpicker.com/product/yKWBD3/angelbird-wrk-xt-1-tb-25-solid-state-drive-ssdwrkxt1tb,SATA,1000
storage,"Angelbird AV PRO XT 1 TB 2.5"" Solid State Drive (AVP1000XT)",https://m.media-amazon.com/images/I/3106WyDkzUL.jpg,https://pcpartpicker.com/product/pB2bt6/angelbird-av-pro-xt-1-tb-25-solid-state-drive-avp1000xt,SATA,1000
storage,"TEAMGROUP T-Create Expert 1 TB 2.5"" Solid State Drive (T253TE001T3C701)",https://cdna.pcpartpicker.com/static/forever/images/product/886dd637424f11f3f249cf055fa4c83d.256p.jpg,https://pcpartpicker.com/product/JNtKHx/team-t-create-expert-1-tb-25-solid-state-drive-t253te001t3c701,SATA,1000
storage,"OCZ Octane 1 TB 2.5"" Solid State Drive (OCT1-25SAT3-1T)",https://m.media-amazon.com/images/I/41ANK2hieDL.jpg,https://pcpartpicker.com/product/TrK7YJ/ocz-internal-hard-drive-oct125sat31t,SATA,1000
storage,"Plextor M6 PRO 1 TB 2.5"" Solid State Drive (PX-1TM6Pro)",https://images-na.ssl-images-amazon.com/images/I/51VAjZoICmL.jpg,https://pcpartpicker.com/product/97PzK8/plextor-internal-hard-drive-px1tm6pro,SATA,1000
storage,"MyDigitalSSD BP5e Slim 7 1 TB 2.5"" Solid State Drive (MDS7-BP5e-1T)",https://m.media-amazon.com/images/I/418TgzLiBzL.jpg,https://pcpartpicker.com/product/dyKhP6/mydigitalssd-internal-hard-drive-mds7bp5e1t,SATA,1000
storage,"Intel Optane 905P 1.5 TB 2.5"" Solid State Drive (SSDPE21D015TAX1)",https://cdna.pcpartpicker.com/static/forever/images/product/487ca0388bcbcb69866862076782e8f1.256p.jpg,https://pcpartpicker.com/product/x9ZFf7/intel-optane-905p-series-15tb-25-solid-state-drive-ssdpe21d015tax1,SATA,1000
storage,"TEAMGROUP QX 15.3 TB 2.5"" Solid State Drive (T253X7153T0C101)",https://cdna.pcpartpicker.com/static/forever/images/product/6b09323ae812fa126c4d87c6899be7ed.256p.jpg,https://pcpartpicker.com/product/HrD7YJ/teamgroup-qx-153-tb-25-solid-state-drive-t253x7153t0c101,SATA,1000
storage,"Mushkin Source HC 16 TB 2.5"" Solid State Drive (MKNSSDHC16TB)",https://m.media-amazon.com/images/I/31KeULdwSLL.jpg,https://pcpartpicker.com/product/zxVmP6/mushkin-source-hc-16-tb-25-solid-state-drive-mknssdhc16tb,SATA,1000
storage,"TEAMGROUP EX2 16 TB 2.5"" Solid State Drive (T253E2016T0C101)",https://m.media-amazon.com/images/I/41JjmGtMTML.jpg,https://pcpartpicker.com/product/hC88TW/teamgroup-ex2-16-tb-25-solid-state-drive-t253e2016t0c101,SATA,1000
storage,"Micron 1100 2 TB 2.5"" Solid State Drive (MTFDDAK2T0TBN-1AR1ZABYY)",https://images-eu.ssl-images-amazon.com/images/I/31j6qgbOJNL.jpg,https://pcpartpicker.com/product/gqNv6h/micron-1100-2tb-25-solid-state-drive-mtfddak2t0tbn-1ar1zabyy,SATA,1000
storage,"Seagate Nytro Enterprise 15.36 TB 2.5"" Solid State Drive (XS15360SE70103)",https://cdna.pcpartpicker.com/static/forever/images/product/91efeda6ff596b3f9ad37ef374777bd4.256p.jpg,https://pcpartpicker.com/product/2tZFf7/seagate-nytro-enterprise-1536-tb-25-solid-state-drive-xs15360se70103,SATA,1000
storage,"Kingston KC600 1.024 TB 2.5"" Solid State Drive (SKC600/1024G)",https://cdna.pcpartpicker.com/static/forever/images/product/88a1979f4fba1a249af862abc61e597c.256p.jpg,https://pcpartpicker.com/product/mQH7YJ/kingston-kc600-1024-tb-25-solid-state-drive-skc6001024g,SATA,1000
storage,"Patriot Burst Elite 1.92 TB 2.5"" Solid State Drive (PBE192TS25SSDR)",https://cdna.pcpartpicker.com/static/forever/images/product/4f54e1bc4ab48be1c84ce0932985b8ba.256p.jpg,https://pcpartpicker.com/product/GYD7YJ/patriot-burst-elite-192-tb-25-solid-state-drive-pbe192ts25ssdr,SATA,1000
storage,"Seagate IronWolf 125 4 TB 2.5"" Solid State Drive (ZA4000NM1A002)",https://cdna.pcpartpicker.com/static/forever/images/product/1189d0dfe0c7fdaf7552d9decc14325f.256p.jpg,https://pcpartpicker.com/product/93pzK8/seagate-ironwolf-125-4-tb-25-solid-state-drive-za4000nm1a002,SATA,1000
storage,"Leven JS300 1.92 TB 2.5"" Solid State Drive (JS300SSD1.92TB)",https://m.media-amazon.com/images/I/414bw5DCY8L.jpg,https://pcpartpicker.com/product/WkVmP6/leven-js300-192-tb-25-solid-state-drive-js300ssd192tb,SATA,1000
storage,"Kingston A400 1.92 TB 2.5"" Solid State Drive (SA400S37/1920G)",https://cdna.pcpartpicker.com/static/forever/images/product/e534915d54e9502c65b9667d03879648.256p.jpg,https://pcpartpicker.com/product/TytKHx/kingston-a400-192-tb-25-solid-state-drive-sa400s371920g,SATA,1000
storage,"Seagate IronWolf 125 2 TB 2.5"" Solid State Drive (ZA2000NM1A002)",https://cdna.pcpartpicker.com/static/forever/images/product/1189d0dfe0c7fdaf7552d9decc14325f.256p.jpg,https://pcpartpicker.com/product/p8GnTW/seagate-ironwolf-125-2-tb-25-solid-state-drive-za2000nm1a002,SATA,1000
storage,"Crucial MX300 1.05 TB 2.5"" Solid State Drive (CT1050MX300SSD1)",https://m.media-amazon.com/images/I/51A--ti9zsL.jpg,https://pcpartpicker.com/product/bh38TW/crucial-mx300-11tb-25-solid-state-drive-ct1050mx300ssd1,SATA,1000
storage,"Inland Platinum 1.024 TB 2.5"" Solid State Drive (618996739332)",https://m.media-amazon.com/images/I/41s2RrtJ3SL.jpg,https://pcpartpicker.com/product/Pp6p99/inland-platinum-1024-tb-25-solid-state-drive-618996739332,SATA,1000
storage,"Seagate BarraCuda 120 2 TB 2.5"" Solid State Drive (ZA2000CM1A003)",https://cdna.pcpartpicker.com/static/forever/images/product/8e988ffd916a4a2b85a5359d126823a8.256p.jpg,https://pcpartpicker.com/product/ZMFKHx/seagate-barracuda-120-2-tb-25-solid-state-drive-za2000cm1a003,SATA,1000
storage,"Corsair Neutron XTi 1.92 TB 2.5"" Solid State Drive (CSSD-N1920GBXTI)",https://cdna.pcpartpicker.com/static/forever/images/product/48c0489c6bddd74b0926565d81b64e8f.256p.jpg,https://pcpartpicker.com/product/GqRFf7/corsair-neutron-xti-19pb-25-solid-state-drive-cssd-n1920gbxti,SATA,1000
storage,"Seagate FireCuda 120 4 TB 2.5"" Solid State Drive (ZA4000GM10001)",https://m.media-amazon.com/images/I/414gCFbFBhL.jpg,https://pcpartpicker.com/product/jGsnTW/seagate-firecuda-120-4-tb-25-solid-state-drive-za4000gm10001,SATA,1000
storage,"Seagate IronWolf Pro 125 3.84 TB 2.5"" Solid State Drive (ZA3840NX1A001)",https://cdna.pcpartpicker.com/static/forever/images/product/759b8f6b5fa56149f1188ef2d70b2460.256p.jpg,https://pcpartpicker.com/product/srZzK8/seagate-ironwolf-pro-125-384-tb-25-solid-state-drive-za3840nx1a001,SATA,1000
storage,"Seagate FireCuda 120 2 TB 2.5"" Solid State Drive (ZA2000GM10001)",https://m.media-amazon.com/images/I/414gCFbFBhL.jpg,https://pcpartpicker.com/product/6BsnTW/seagate-firecuda-120-2-tb-25-solid-state-drive-za2000gm10001,SATA,1000
storage,"Samsung PM893 1.92 TB 2.5"" Solid State Drive (MZ-7L31T900)",https://cdna.pcpartpicker.com/static/forever/images/product/921c4e493c902e4086752efe2a88ce0b.256p.jpg,https://pcpartpicker.com/product/c9M48d/samsung-pm893-192-tb-25-solid-state-drive-mz-7l31t900,SATA,1000
storage,"Kingston DC450R 1.92 TB 2.5"" Solid State Drive (SEDC450R/1920G)",https://cdna.pcpartpicker.com/static/forever/images/product/10106f502bcf6d75b6d7b21ab55f6e9f.256p.jpg,https://pcpartpicker.com/product/4YWBD3/kingston-dc450r-192-tb-25-solid-state-drive-sedc450r1920g,SATA,1000
storage,"Seagate BarraCuda 120 2 TB 2.5"" Solid State Drive (ZA2000CM10003)",https://m.media-amazon.com/images/I/51TB6Hw7PQL.jpg,https://pcpartpicker.com/product/mgQfrH/seagate-barracuda-120-2-tb-25-solid-state-drive-za2000cm10003,SATA,1000
storage,"Acer SA100 1.92 TB 2.5"" Solid State Drive (BL.9BWWA.105)",https://cdna.pcpartpicker.com/static/forever/images/product/3e31f6a6f00a586b5580df56c72f2aab.256p.jpg,https://pcpartpicker.com/product/hzfnTW/acer-sa100-192-tb-25-solid-state-drive-bl9bwwa105,SATA,1000
storage,"Kingston Q500 1.92 TB 2.5"" Solid State Drive (SQ500S37/1920G)",https://cdna.pcpartpicker.com/static/forever/images/product/c1419c344034402b65ae431b35d6aa7c.256p.jpg,https://pcpartpicker.com/product/6kZ9TW/kingston-q500-192-tb-25-solid-state-drive-sq500s371920g,SATA,1000
storage,"Kingston UV500 1.92 TB 2.5"" Solid State Drive (SUV500/1920G)",https://cdna.pcpartpicker.com/static/forever/images/product/8ff024165a4c991ee5d7b9121ed266a7.256p.jpg,https://pcpartpicker.com/product/YXfFf7/kingston-uv500-192-tb-25-solid-state-drive-suv5001920g,SATA,1000
storage,"SanDisk CloudSpeed Eco Gen. II 1.92 TB 2.5"" Solid State Drive (SDLF1CRR-019T-1HA1)",https://cdna.pcpartpicker.com/static/forever/images/product/99fb7723588b301be09442806bb5934c.256p.jpg,https://pcpartpicker.com/product/j9VD4D/sandisk-cloudspeed-eco-gen-ii-192-tb-25-solid-state-drive-sdlf1crr-019t-1ha1,SATA,1000
storage,"Kingston UV500B 1.92 TB 2.5"" Solid State Drive (SUV500B/1920G)",https://m.media-amazon.com/images/I/41C+t9VxEXL.jpg,https://pcpartpicker.com/product/7xWfrH/kingston-uv500-19tb-25-solid-state-drive-suv500b1920g,SATA,1000
storage,"Seagate Nytro Enterprise 1.92 TB 2.5"" Solid State Drive (XA1920ME10063)",https://m.media-amazon.com/images/I/41zsoPtjUeL.jpg,https://pcpartpicker.com/product/BVkj4D/seagate-nytro-enterprise-192-tb-25-solid-state-drive-xa1920me10063,SATA,1000
storage,"Intel DC S3610 1.6 TB 2.5"" Solid State Drive (SSDSC2BX016T401)",https://cdna.pcpartpicker.com/static/forever/images/product/02731633c03bd202b4a7fb39cac5ac9a.256p.jpg,https://pcpartpicker.com/product/YH2bt6/intel-dc-s3610-16-tb-25-solid-state-drive-ssdsc2bx016t401,SATA,1000
storage,"Kingston SSDNOW DC500M 1.92 TB 2.5"" Solid State Drive (SEDC500M/1920G)",https://cdna.pcpartpicker.com/static/forever/images/product/621c562a68eccc1b134f806aa3bf453c.256p.jpg,https://pcpartpicker.com/product/mhkgXL/kingston-ssdnow-dc500m-192-tb-25-solid-state-drive-sedc500m1920g,SATA,1000
storage,"Samsung PM1633a 15.36 TB 2.5"" Solid State Drive (MZILS15THMLS-00007)",https://cdna.pcpartpicker.com/static/forever/images/product/967cec5dd713369d12d8c0a3c4559504.256p.jpg,https://pcpartpicker.com/product/G7GxFT/samsung-pm1633a-154tb-25-solid-state-drive-mzils15thmls-00007,SATA,1000
storage,"Intel D3-S4610 1.92 TB 2.5"" Solid State Drive (SSDSC2KG019T801)",https://cdna.pcpartpicker.com/static/forever/images/product/81d3b46ba8801118aaf970f2fb1da0c0.256p.jpg,https://pcpartpicker.com/product/KhD7YJ/intel-d3-s4610-192-tb-25-solid-state-drive-ssdsc2kg019t801,SATA,1000
storage,"Intel D3-S4510 1.92 TB 2.5"" Solid State Drive (SSDSC2KB019T801)",https://cdna.pcpartpicker.com/static/forever/images/product/04df3b2e90f250f7b355fa41f6466fdb.256p.jpg,https://pcpartpicker.com/product/FZNv6h/intel-d3-s4510-192-tb-25-solid-state-drive-ssdsc2kb019t801,SATA,1000
storage,"Intel DC S3710 1.2 TB 2.5"" Solid State Drive (SSDSC2BA012T401)",https://m.media-amazon.com/images/I/31N33nmS5zL.jpg,https://pcpartpicker.com/product/fJx9TW/intel-internal-hard-drive-ssdsc2ba012t401,SATA,1000
storage,"Seagate IronWolf Pro 125 1.92 TB 2.5"" Solid State Drive (ZA1920NX1A001)",https://m.media-amazon.com/images/I/41uf0g0y0yL.jpg,https://pcpartpicker.com/product/wJhmP6/seagate-ironwolf-pro-125-192-tb-25-solid-state-drive-za1920nx1a001,SATA,1000
storage,"Kingston DC1500M 1.92 TB 2.5"" Solid State Drive (SEDC1500M1920G)",https://m.media-amazon.com/images/I/41gsKwn+bHS.jpg,https://pcpartpicker.com/product/kq7G3C/kingston-dc1500m-192-tb-25-solid-state-drive-sedc1500m1920g,SATA,1000
storage,"Hitachi Ultrastar DC SA620 1.6 TB 2.5"" Solid State Drive (0TS1838)",https://cdna.pcpartpicker.com/static/forever/images/product/59c5df3d9950f769f4cbd6e1313134f0.256p.jpg,https://pcpartpicker.com/product/QZzFf7/hitachi-ultrastar-dc-sa620-16-tb-25-solid-state-drive-0ts1838,SATA,1000
storage,"Micron 5200 Pro 1.92 TB 2.5"" Solid State Drive (MTFDDAK1T9TDD1AT1ZAB)",https://cdna.pcpartpicker.com/static/forever/images/product/6f5a01cf79a83155733c84f230cc5bfb.256p.jpg,https://pcpartpicker.com/product/Fc22FT/micron-5200-pro-192-tb-25-solid-state-drive-mtfddak1t9tdd1at1zab,SATA,1000
storage,"HP S650 1.92 TB 2.5"" Solid State Drive (345N1AA#ABA)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/r37G3C/hp-s650-192-tb-25-solid-state-drive-345n1aaaba,SATA,1000
