partType,name,image,url,type
cooler,Azza Blizzard SP 360 62.1 CFM Liquid CPU Cooler (LCAZ-360R-ARGB SP),https://cdna.pcpartpicker.com/static/forever/images/product/0587f89a8f5565cb5f8145613138626d.256p.jpg,https://pcpartpicker.com/product/mf4Ycf/azza-blizzard-sp-360-621-cfm-liquid-cpu-cooler-lcaz-360r-argb-sp,liquid
cooler,Thermaltake Floe Riing RGB 240 TT Premium Edition 42.34 CFM Liquid CPU Cooler (CL-W157-PL12SW-A),https://cdna.pcpartpicker.com/static/forever/images/product/5ed857fe3daba5b1fd05de1d25e73f76.256p.jpg,https://pcpartpicker.com/product/wXx9TW/thermaltake-floe-riing-rgb-240-tt-premium-edition-4234-cfm-liquid-cpu-cooler-cl-w157-pl12sw-a,liquid
cooler,Deepcool CASTLE 120R 66.4 CFM Liquid CPU Cooler (DP-GS-H12-CSL120R),https://cdna.pcpartpicker.com/static/forever/images/product/a3aa19d6a4e092c38761686a49340014.256p.jpg,https://pcpartpicker.com/product/gscG3C/deepcool-castle-120r-664-cfm-liquid-cpu-cooler-dp-gs-h12-csl120r,liquid
cooler,EK EK-Nucleus AIO CR360 Vision D-RGB 77 CFM Liquid CPU Cooler (EK-Nucleus AIO CR360 Vision D-RGB),https://cdna.pcpartpicker.com/static/forever/images/product/52624065b16e8a5a7414408cb2f79737.256p.jpg,https://pcpartpicker.com/product/qhD7YJ/ek-ek-nucleus-aio-cr360-vision-d-rgb-77-cfm-liquid-cpu-cooler-ek-nucleus-aio-cr360-vision-d-rgb,liquid
cooler,Corsair H100 92 CFM Liquid CPU Cooler (CWCH100),https://m.media-amazon.com/images/I/413PgoW1zPL.jpg,https://pcpartpicker.com/product/RVphP6/corsair-h100-92-cfm-liquid-cpu-cooler-cwch100,liquid
cooler,Enermax Liqfusion 240 102.17 CFM Liquid CPU Cooler (ELC-LF240-RGB),https://cdna.pcpartpicker.com/static/forever/images/product/af912940c0fcb57a5e29cb4f40b0ab2b.256p.jpg,https://pcpartpicker.com/product/D6448d/enermax-liqfusion-240-10217-cfm-liquid-cpu-cooler-elc-lf240-rgb,liquid
cooler,Phanteks Glacier One 280MPH 93.05 CFM Liquid CPU Cooler (PH-GO280MPH_DBK01),https://cdna.pcpartpicker.com/static/forever/images/product/dadc17f656a4dc4c4c2d0ab0fee9245b.256p.jpg,https://pcpartpicker.com/product/DPcG3C/phanteks-glacier-one-280mph-9305-cfm-liquid-cpu-cooler-ph-go280mph_dbk01,liquid
cooler,ENDORFY Navis F280 Liquid CPU Cooler (EY3B002),https://m.media-amazon.com/images/I/31F1YFbwt2L.jpg,https://pcpartpicker.com/product/xWGhP6/endorfy-navis-f280-liquid-cpu-cooler-ey3b002,liquid
cooler,Aerocool P7-L240 71.65 CFM Liquid CPU Cooler (P7-L240),https://images-eu.ssl-images-amazon.com/images/I/41IOsPQI8ML.jpg,https://pcpartpicker.com/product/Kp3H99/aerocool-p7-l240-7165-cfm-liquid-cpu-cooler-p7-l240,liquid
cooler,Intel BXTS13X 74 CFM Liquid CPU Cooler (BXTS13X),https://m.media-amazon.com/images/I/4195EdhApTL.jpg,https://pcpartpicker.com/product/FgkD4D/intel-bxts13x-74-cfm-liquid-cpu-cooler-bxts13x,liquid
cooler,NZXT Kraken X42 Rev 2 98.17 CFM Liquid CPU Cooler (RL-KRX42-02),https://cdna.pcpartpicker.com/static/forever/images/product/e7443e952ac5550b9c32d32c72a9feec.256p.jpg,https://pcpartpicker.com/product/r7x9TW/nzxt-kraken-x42-rev-2-9817-cfm-liquid-cpu-cooler-rl-krx42-02,liquid
cooler,Deepcool Castle 280 RGB 96.7 CFM Liquid CPU Cooler (DP-GS-H12L-CSL280RGB),https://cdna.pcpartpicker.com/static/forever/images/product/d09843356d720e2d9db8ff84b77fc2e3.256p.jpg,https://pcpartpicker.com/product/kFprxr/deepcool-castle-280-rgb-967-cfm-liquid-cpu-cooler-dp-gs-h12l-csl280rgb,liquid
cooler,ID-COOLING ZOOMFLOW X 62 CFM Liquid CPU Cooler (ZOOMFLOW 360X ARGB),https://m.media-amazon.com/images/I/411JIWUInwL.jpg,https://pcpartpicker.com/product/LJzFf7/id-cooling-zoomflow-x-62-cfm-liquid-cpu-cooler-zoomflow-360x-argb,liquid
cooler,Thermaltake Water 3.0 Riing RGB 280 81.2 CFM Liquid CPU Cooler (CL-W138-PL14SW-A),https://cdna.pcpartpicker.com/static/forever/images/product/b1c96d44bfd525b54f32cd5cc377d1cc.256p.jpg,https://pcpartpicker.com/product/vFjBD3/thermaltake-water-30-riing-rgb-280-812-cfm-liquid-cpu-cooler-cl-w138-pl14sw-a,liquid
cooler,Cooler Master MasterLiquid ML240P Mirage 60.95 CFM Liquid CPU Cooler (MLY-D24M-A20PA-R1),https://cdna.pcpartpicker.com/static/forever/images/product/383c36908955e3164fdc12291538c3f1.256p.jpg,https://pcpartpicker.com/product/rdCFf7/cooler-master-masterliquid-ml240p-mirage-6095-cfm-liquid-cpu-cooler-mly-d24m-a20pa-r1,liquid
cooler,Enermax Liqtech II 240 102.17 CFM Liquid CPU Cooler (ELC-LTTO240-TBP),https://cdna.pcpartpicker.com/static/forever/images/product/2532ff45594f0c5afc5909e0b5255e53.256p.jpg,https://pcpartpicker.com/product/fHCD4D/enermax-liqtech-ii-240-10217-cfm-liquid-cpu-cooler-elc-ltto240-tbp,liquid
cooler,ARCTIC Liquid Freezer II 420 RGB 68.9 CFM Liquid CPU Cooler (ACFRE00111A),https://m.media-amazon.com/images/I/41YGBca6r7L.jpg,https://pcpartpicker.com/product/9ZvdnQ/arctic-liquid-freezer-ii-420-rgb-689-cfm-liquid-cpu-cooler-acfre00111a,liquid
cooler,Thermaltake TOUGHLIQUID ARGB 119.1 CFM Liquid CPU Cooler (CL-W320-PL14BL-A),https://cdna.pcpartpicker.com/static/forever/images/product/13147c79dfaf23ff98b205eb1ef6ff4d.256p.jpg,https://pcpartpicker.com/product/TWFbt6/thermaltake-toughliquid-argb-1191-cfm-liquid-cpu-cooler-cl-w320-pl14bl-a,liquid
cooler,Deepcool GAMMAXX L240 69.34 CFM Liquid CPU Cooler (GAMMAXX L240),https://cdna.pcpartpicker.com/static/forever/images/product/21ed10cd2bb7d489fcd3092a574293ff.256p.jpg,https://pcpartpicker.com/product/J7DJ7P/deepcool-gammaxx-l240-6934-cfm-liquid-cpu-cooler-gammaxx-l240,liquid
cooler,ARCTIC Liquid Freezer II 280 RGB 68.9 CFM Liquid CPU Cooler (ACFRE00108A),https://cdna.pcpartpicker.com/static/forever/images/product/533dfac0d12b3869f8c9d67881a0be0e.256p.jpg,https://pcpartpicker.com/product/VQxRsY/arctic-liquid-freezer-ii-280-rgb-689-cfm-liquid-cpu-cooler-acfre00108a,liquid
cooler,Lian Li Galahad II Trinity SL-INF 61.3 CFM Liquid CPU Cooler (GA2T24INB),https://cdna.pcpartpicker.com/static/forever/images/product/8a02b56d216eb013909f746e9f7231fb.256p.jpg,https://pcpartpicker.com/product/vMTZxr/lian-li-galahad-ii-trinity-sl-inf-613-cfm-liquid-cpu-cooler-ga2t24inb,liquid
cooler,Corsair H110i GTX 104.65 CFM Liquid CPU Cooler (CW-9060020),https://m.media-amazon.com/images/I/41fiHpTjPIL.jpg,https://pcpartpicker.com/product/Kn7CmG/corsair-h110i-gtx-10465-cfm-liquid-cpu-cooler-cw-9060020,liquid
cooler,ID-COOLING Chromaflow240 55.2 CFM Liquid CPU Cooler (Chromaflow240),https://cdna.pcpartpicker.com/static/forever/images/product/390540d58cbfa8f5f5d0ef3e9271d55f.256p.jpg,https://pcpartpicker.com/product/y7jJ7P/id-cooling-chromaflow240-552-cfm-liquid-cpu-cooler-chromaflow240,liquid
cooler,Asus ROG Strix LC 240 80.95 CFM Liquid CPU Cooler (ROG Strix LC 240),https://cdna.pcpartpicker.com/static/forever/images/product/1e598317057912fa7cbc429221a41026.256p.jpg,https://pcpartpicker.com/product/ZFgQzy/asus-rog-strix-lc-240-8095-cfm-liquid-cpu-cooler-rog-strix-lc-240,liquid
cooler,Fractal Design Celsius+ S36 Dynamic X2 PWM 87.6 CFM Liquid CPU Cooler (FD-W-2-S3601),https://cdna.pcpartpicker.com/static/forever/images/product/5a51bc7ba5d80afbc0a0ebc0aad3f0df.256p.jpg,https://pcpartpicker.com/product/ywH8TW/fractal-design-celsius-s36-dynamic-x2-pwm-876-cfm-liquid-cpu-cooler-fd-w-2-s3601,liquid
cooler,Cooler Master MasterLiquid ML240 Mirror Liquid CPU Cooler (MLX-D24M-A18PK-R1),https://m.media-amazon.com/images/I/41ZKaz0jVNL.jpg,https://pcpartpicker.com/product/WfQfrH/cooler-master-masterliquid-ml240-mirror-liquid-cpu-cooler-mlx-d24m-a18pk-r1,liquid
cooler,Enermax Liqtech II 360 102.17 CFM Liquid CPU Cooler (ELC-LTTO360-TBP),https://cdna.pcpartpicker.com/static/forever/images/product/1eda8454526ace4c217b8bc9622105b5.256p.jpg,https://pcpartpicker.com/product/NQrmP6/enermax-liqtech-ii-360-10217-cfm-liquid-cpu-cooler-elc-ltto360-tbp,liquid
cooler,Antec Neptune 240 ARGB 77 CFM Liquid CPU Cooler (Neptune 240 ARGB),https://cdna.pcpartpicker.com/static/forever/images/product/b78050eef67476bd87bcd66bccb3c01b.256p.jpg,https://pcpartpicker.com/product/szgQzy/antec-neptune-240-argb-77-cfm-liquid-cpu-cooler-neptune-240-argb,liquid
cooler,RAIJINTEK Orcus 140 RGW 65.19 CFM Liquid CPU Cooler (0R10B00090),https://cdna.pcpartpicker.com/static/forever/images/product/0e033730a60548e42e49c9cbcd5d9095.256p.jpg,https://pcpartpicker.com/product/yM7p99/raijintek-orcus-140-rgw-6519-cfm-liquid-cpu-cooler-0r10b00090,liquid
cooler,MSI MAG CORELIQUID M360 78.23 CFM Liquid CPU Cooler (MAG CORELIQUID M360),https://m.media-amazon.com/images/I/31Cv41cZ5RL.jpg,https://pcpartpicker.com/product/FCDQzy/msi-mag-coreliquid-m360-7823-cfm-liquid-cpu-cooler-mag-coreliquid-m360,liquid
cooler,Cooler Master Seidon 120XL 86.15 CFM Liquid CPU Cooler (RL-S12X-24PK-R1),https://images-na.ssl-images-amazon.com/images/I/41L5QRXF0gL.jpg,https://pcpartpicker.com/product/8YvRsY/cooler-master-seidon-120xl-8615-cfm-liquid-cpu-cooler-rl-s12x-24pk-r1,liquid
cooler,Alphacool Eisbaer 240 63.85 CFM Liquid CPU Cooler (11285),https://cdna.pcpartpicker.com/static/forever/images/product/fa97268da61cdc91b1f99b93c39f821e.256p.jpg,https://pcpartpicker.com/product/NfjWGX/alphacool-eisbaer-240-6385-cfm-liquid-cpu-cooler-11285,liquid
cooler,NZXT Kraken X52 Rev 2 73.11 CFM Liquid CPU Cooler (RL-KRX52-02),https://m.media-amazon.com/images/I/41v5cpRzVNL.jpg,https://pcpartpicker.com/product/kTL7YJ/nzxt-kraken-x52-rev-2-7311-cfm-liquid-cpu-cooler-rl-krx52-02,liquid
cooler,GAMDIAS CHIONE P2 69 CFM Liquid CPU Cooler (CHIONE P2-360R),https://cdna.pcpartpicker.com/static/forever/images/product/a00dcf973e9ce7900ad661f1f8844cb3.256p.jpg,https://pcpartpicker.com/product/h8XJ7P/gamdias-chione-p2-69-cfm-liquid-cpu-cooler-chione-p2-360r,liquid
cooler,Thermaltake TOUGHLIQUID ARGB 58.35 CFM Liquid CPU Cooler (CL-W319-PL12TQ-A),https://cdna.pcpartpicker.com/static/forever/images/product/ad1997fb2fbf62eaeb4a1c1583c950ba.256p.jpg,https://pcpartpicker.com/product/jXD7YJ/thermaltake-toughliquid-argb-5835-cfm-liquid-cpu-cooler-cl-w319-pl12tq-a,liquid
cooler,Asus ROG RYUO III 240 ARGB WHITE EDITION 70.07 CFM Liquid CPU Cooler (ROG RYUO III 240 ARGB WHITE EDITION),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/Vwt9TW/asus-rog-ryuo-iii-240-argb-white-edition-7007-cfm-liquid-cpu-cooler-rog-ryuo-iii-240-argb-white-edition,liquid
cooler,Deepcool LE520 85.85 CFM Liquid CPU Cooler (R-LE520-WHAMMN-G-1),https://cdna.pcpartpicker.com/static/forever/images/product/2bcade77a62f16d80c4b29b3ca22836b.256p.jpg,https://pcpartpicker.com/product/KWrqqs/deepcool-le520-8585-cfm-liquid-cpu-cooler-r-le520-whammn-g-1,liquid
cooler,Lian Li Galahad II Trinity SL-INF 61.3 CFM Liquid CPU Cooler (GA2T24INW),https://cdna.pcpartpicker.com/static/forever/images/product/14569d99be4e254be216f5f4b165d343.256p.jpg,https://pcpartpicker.com/product/X6qrxr/lian-li-galahad-ii-trinity-sl-inf-613-cfm-liquid-cpu-cooler-ga2t24inw,liquid
cooler,Cooler Master Nepton 120XL 76 CFM Liquid CPU Cooler (RL-N12X-24PK-R1),https://cdna.pcpartpicker.com/static/forever/images/product/c3389deb17c11def3b46f696b08c3c1e.med.256p.jpg,https://pcpartpicker.com/product/6jX2FT/cooler-master-nepton-120xl-76-cfm-liquid-cpu-cooler-rl-n12x-24pk-r1,liquid
cooler,Alphacool Eisbaer LT360 63.85 CFM Liquid CPU Cooler (11446),https://cdna.pcpartpicker.com/static/forever/images/product/e4e21101649103234521f6463933e627.256p.jpg,https://pcpartpicker.com/product/yQw7YJ/alphacool-eisbaer-lt360-6385-cfm-liquid-cpu-cooler-11446,liquid
cooler,Cougar Helor 240 78.4 CFM Liquid CPU Cooler (RL-HLR240-V1),https://cdna.pcpartpicker.com/static/forever/images/product/512f831f7b5f0cc7bc41aa0b3a1abc73.256p.jpg,https://pcpartpicker.com/product/kvMwrH/cougar-helor-240-784-cfm-liquid-cpu-cooler-rl-hlr240-v1,liquid
cooler,Asus TUF Gaming LC 120 RGB 67 CFM Liquid CPU Cooler (90RC0081-M0AAY0),https://cdna.pcpartpicker.com/static/forever/images/product/b583e238ca990cc04e5f90d4a8b5a01f.256p.jpg,https://pcpartpicker.com/product/g7VG3C/asus-tuf-gaming-lc-120-rgb-67-cfm-liquid-cpu-cooler-90rc0081-m0aay0,liquid
cooler,ID-COOLING FROSTFLOW 240 XT 76.16 CFM Liquid CPU Cooler (FROSTFLOW 240 XT),https://cdna.pcpartpicker.com/static/forever/images/product/b55ee17245a425c5c46089e56ffb0aa1.256p.jpg,https://pcpartpicker.com/product/D8pzK8/id-cooling-frostflow-240-xt-7616-cfm-liquid-cpu-cooler-frostflow-240-xt,liquid
cooler,TEAMGROUP SIREN GD240E 93.97 CFM Liquid CPU Cooler (TB120502),https://cdna.pcpartpicker.com/static/forever/images/product/1d5001b21c2e4393f23687ba97cf1717.256p.jpg,https://pcpartpicker.com/product/QsH7YJ/teamgroup-siren-gd240e-9397-cfm-liquid-cpu-cooler-tb120502,liquid
cooler,Cooler Master Seidon 120M 86.15 CFM Liquid CPU Cooler (RL-S12M-24PK-R1),https://m.media-amazon.com/images/I/41m+sVh1noL.jpg,https://pcpartpicker.com/product/QZNp99/cooler-master-seidon-120m-8615-cfm-liquid-cpu-cooler-rl-s12m-24pk-r1,liquid
cooler,Silverstone VIDA 120 SLIM 66.83 CFM Liquid CPU Cooler (SST-VD120-SLIM),https://cdna.pcpartpicker.com/static/forever/images/product/6f1e4e3bcca89927b7791ceeb76391cb.256p.jpg,https://pcpartpicker.com/product/mFJgXL/silverstone-vida-120-slim-6683-cfm-liquid-cpu-cooler-sst-vd120-slim,liquid
cooler,Gelid Solutions Liquid 360 Liquid CPU Cooler (CC-AIO-360-A),https://m.media-amazon.com/images/I/41d7VG6mDGL.jpg,https://pcpartpicker.com/product/8L9wrH/gelid-solutions-liquid-360-liquid-cpu-cooler-cc-aio-360-a,liquid
cooler,Cooler Master MasterLiquid ML360 Sub-Zero EVO 75.2 CFM Liquid CPU Cooler (MLZ-D36M-A24PZ-17),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/kdxxFT/cooler-master-masterliquid-ml360-sub-zero-evo-752-cfm-liquid-cpu-cooler-mlz-d36m-a24pz-17,liquid
cooler,MSI MAG CORELIQUID M240 78.23 CFM Liquid CPU Cooler (MAG CORELIQUID M240),https://m.media-amazon.com/images/I/31zFKqRuyqL.jpg,https://pcpartpicker.com/product/QKcgXL/msi-mag-coreliquid-m240-7823-cfm-liquid-cpu-cooler-mag-coreliquid-m240,liquid
cooler,Cooler Master Nepton 240M 76 CFM Liquid CPU Cooler (RL-N24M-24PK-R1),https://cdna.pcpartpicker.com/static/forever/images/product/31c24a72bb6d1d997d1a2442b7159c15.256p.jpg,https://pcpartpicker.com/product/v4DzK8/cooler-master-nepton-240m-76-cfm-liquid-cpu-cooler-rl-n24m-24pk-r1,liquid
cooler,Deepcool Castle 360 RGB 69.34 CFM Liquid CPU Cooler (Castle360-RGB),https://m.media-amazon.com/images/I/41LWcKWkjML.jpg,https://pcpartpicker.com/product/LnDJ7P/deepcool-castle-360-rgb-6934-cfm-liquid-cpu-cooler-castle360-rgb,liquid
cooler,Alphacool Eisbaer 280 62.31 CFM Liquid CPU Cooler (11287),https://cdna.pcpartpicker.com/static/forever/images/product/61c680a16f60bc39f90a138b890021de.256p.jpg,https://pcpartpicker.com/product/jBCD4D/alphacool-eisbaer-280-6231-cfm-liquid-cpu-cooler-11287,liquid
cooler,Phanteks Glacier One 240MPH 60.51 CFM Liquid CPU Cooler (PH-GO240MPH_DBK01),https://cdna.pcpartpicker.com/static/forever/images/product/9302c11b16426119e99350a1bbc1cf1b.256p.jpg,https://pcpartpicker.com/product/wLYmP6/phanteks-glacier-one-240mph-6051-cfm-liquid-cpu-cooler-ph-go240mph_dbk01,liquid
cooler,MSI MAG CORELIQUID B 78.73 CFM Liquid CPU Cooler (MAG CORELIQUID B120),https://cdna.pcpartpicker.com/static/forever/images/product/0d9334beedd2c262f4cfcfbec4a1f387.256p.jpg,https://pcpartpicker.com/product/WnPQzy/msi-mag-coreliquid-b-7873-cfm-liquid-cpu-cooler-mag-coreliquid-b120,liquid
cooler,Corsair H80 92 CFM Liquid CPU Cooler (CWCH80),https://images-na.ssl-images-amazon.com/images/I/41GoNFkTE4L.jpg,https://pcpartpicker.com/product/rMkD4D/corsair-h80-92-cfm-liquid-cpu-cooler-cwch80,liquid
cooler,GameMax Ice Chill 120 58.8 CFM Liquid CPU Cooler (GMX-ICECHILL120),https://cdna.pcpartpicker.com/static/forever/images/product/1cc86941e495a9c2bf5f7a9a0e052549.256p.jpg,https://pcpartpicker.com/product/QXmFf7/gamemax-ice-chill-120-588-cfm-liquid-cpu-cooler-gmx-icechill120,liquid
cooler,NZXT Kraken X40 98.3 CFM Liquid CPU Cooler (Kraken X40),https://m.media-amazon.com/images/I/5129UE7iPyL.jpg,https://pcpartpicker.com/product/VPZQzy/nzxt-kraken-x40-983-cfm-liquid-cpu-cooler-kraken-x40,liquid
cooler,Thermaltake Water 3.0 Riing RGB 360 40.6 CFM Liquid CPU Cooler (CL-W108-PL12SW-A),https://m.media-amazon.com/images/I/51D6ze+ovuL.jpg,https://pcpartpicker.com/product/NqmxFT/thermaltake-water-30-riing-rgb-360-406-cfm-liquid-cpu-cooler-cl-w108-pl12sw-a,liquid
cooler,Corsair H75 2018 64 CFM Liquid CPU Cooler (CW-9060035-WW),https://cdna.pcpartpicker.com/static/forever/images/product/3a20f777c3c7b5c0aa20e7196c0d7e55.256p.jpg,https://pcpartpicker.com/product/FYhKHx/corsair-h75-2018-64-cfm-liquid-cpu-cooler-cw-9060035-ww,liquid
cooler,Deepcool GAMERSTORM CAPTAIN 360X WHITE 64.4 CFM Liquid CPU Cooler (CAPTAIN 360X WHITE),https://cdna.pcpartpicker.com/static/forever/images/product/5071b9c9c3f4127fbdf2e57c2293cf11.256p.jpg,https://pcpartpicker.com/product/hDZzK8/deepcool-gamerstorm-captain-360x-white-644-cfm-liquid-cpu-cooler-captain-360x-white,liquid
cooler,Alpenföhn Glacier Water High Speed 360 77.9 CFM Liquid CPU Cooler (84000000195),https://cdna.pcpartpicker.com/static/forever/images/product/b475b2dc6625754d4f0b764363be225d.256p.jpg,https://pcpartpicker.com/product/8LcG3C/alpenfohn-glacier-water-high-speed-360-779-cfm-liquid-cpu-cooler-84000000195,liquid
cooler,Deepcool GAMERSTORM CAPTAIN 240X WHITE 64.4 CFM Liquid CPU Cooler (CAPTAIN 240X WHITE),https://cdna.pcpartpicker.com/static/forever/images/product/229f88c5d1c312dac5c98b7358398556.256p.jpg,https://pcpartpicker.com/product/XmDkcf/deepcool-gamerstorm-captain-240x-white-644-cfm-liquid-cpu-cooler-captain-240x-white,liquid
cooler,Asus ROG STRIX LC II ARGB 80.95 CFM Liquid CPU Cooler (ROG STRIX LC II 120 ARGB),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/pYZ9TW/asus-rog-strix-lc-ii-argb-8095-cfm-liquid-cpu-cooler-rog-strix-lc-ii-120-argb,liquid
cooler,Thermaltake Water 3.0 Performer 99 CFM Liquid CPU Cooler (CLW0222),https://images-na.ssl-images-amazon.com/images/I/410kAYMCoiL.jpg,https://pcpartpicker.com/product/r7mLrH/thermaltake-water-30-performer-99-cfm-liquid-cpu-cooler-clw0222,liquid
cooler,Deepcool GAMERSTORM CAPTAIN 240PRO V2 69.34 CFM Liquid CPU Cooler (CAPTAIN 240PRO V2),https://cdna.pcpartpicker.com/static/forever/images/product/489a5ce9a54af6b4984e8d0620bc95e0.256p.jpg,https://pcpartpicker.com/product/Jz6qqs/deepcool-gamerstorm-captain-240pro-v2-6934-cfm-liquid-cpu-cooler-captain-240pro-v2,liquid
cooler,ID-COOLING DASHFLOW 360 56.5 CFM Liquid CPU Cooler (DASHFLOW 360),https://cdna.pcpartpicker.com/static/forever/images/product/120c69d58af1b79e2421d07bfa6a40ff.256p.jpg,https://pcpartpicker.com/product/pbmmP6/id-cooling-dashflow-360-565-cfm-liquid-cpu-cooler-dashflow-360,liquid
cooler,Sapphire NITRO+ S360-A Liquid CPU Cooler (4N005-02-20G),https://m.media-amazon.com/images/I/41H5VSERkgL.jpg,https://pcpartpicker.com/product/HwYRsY/sapphire-nitro-s360-a-liquid-cpu-cooler-4n005-02-20g,liquid
cooler,Deepcool Maelstrom 120T 83.64 CFM Liquid CPU Cooler (Maelstrom 120T),https://images-na.ssl-images-amazon.com/images/I/41cflMYXqdL.jpg,https://pcpartpicker.com/product/DpH48d/deepcool-maelstrom-120t-8364-cfm-liquid-cpu-cooler-maelstrom-120t,liquid
cooler,Cougar Helor 360 78.4 CFM Liquid CPU Cooler (RL-HLR360-V1),https://cdna.pcpartpicker.com/static/forever/images/product/bb8f5000ec9bb3a660f0984a997402ef.256p.jpg,https://pcpartpicker.com/product/ryMwrH/cougar-helor-360-784-cfm-liquid-cpu-cooler-rl-hlr360-v1,liquid
cooler,Asus ROG Strix LC 120 80.95 CFM Liquid CPU Cooler (ROG Strix LC 120),https://cdna.pcpartpicker.com/static/forever/images/product/86e6a70da93bf9d98b938087d2da15dc.256p.jpg,https://pcpartpicker.com/product/jwqBD3/asus-rog-strix-lc-120-8095-cfm-liquid-cpu-cooler-rog-strix-lc-120,liquid
cooler,Alphacool Eisbaer Aurora 240 61.5 CFM Liquid CPU Cooler (11728),https://cdna.pcpartpicker.com/static/forever/images/product/bc1553239930731c6ae64c658ec3c151.256p.jpg,https://pcpartpicker.com/product/xzjNnQ/alphacool-eisbaer-aurora-240-615-cfm-liquid-cpu-cooler-11728,liquid
cooler,MSI MAG CORELIQUID P280 84.36 CFM Liquid CPU Cooler (MAG CORELIQUID P280),https://cdna.pcpartpicker.com/static/forever/images/product/1a82dcd243a65c4f941b64bf66e2217d.256p.jpg,https://pcpartpicker.com/product/Xkstt6/msi-mag-coreliquid-p280-8436-cfm-liquid-cpu-cooler-mag-coreliquid-p280,liquid
cooler,EK EK-Nucleus AIO CR240 Vision D-RGB 77 CFM Liquid CPU Cooler (EK-Nucleus AIO CR240 Vision D-RGB),https://cdna.pcpartpicker.com/static/forever/images/product/62174f0eb62af6e22e28bfcae7b3eeb6.256p.jpg,https://pcpartpicker.com/product/gznypg/ek-ek-nucleus-aio-cr240-vision-d-rgb-77-cfm-liquid-cpu-cooler-ek-nucleus-aio-cr240-vision-d-rgb,liquid
cooler,Lian Li Galahad II Trinity 89.1 CFM Liquid CPU Cooler (GA2T24B),https://cdna.pcpartpicker.com/static/forever/images/product/043df61fe845ef21fdf5e4be6abf1ae8.256p.jpg,https://pcpartpicker.com/product/yMTZxr/lian-li-galahad-ii-trinity-891-cfm-liquid-cpu-cooler-ga2t24b,liquid
cooler,Corsair H110 94 CFM Liquid CPU Cooler (H110),https://m.media-amazon.com/images/I/51QWf6tAl5L.jpg,https://pcpartpicker.com/product/p94gXL/corsair-h110-94-cfm-liquid-cpu-cooler-h110,liquid
cooler,Thermaltake Water 3.0 Extreme 99 CFM Liquid CPU Cooler (CLW0224),https://images-na.ssl-images-amazon.com/images/I/41t5Huc51wL.jpg,https://pcpartpicker.com/product/8KW9TW/thermaltake-water-30-extreme-99-cfm-liquid-cpu-cooler-clw0224,liquid
cooler,Deepcool CAPTAIN 120 EX 76.52 CFM Liquid CPU Cooler (CAPTAIN 120 EX),https://cdna.pcpartpicker.com/static/forever/images/product/6fc676c8853976b9dd8c042f98133ea2.256p.jpg,https://pcpartpicker.com/product/GjH48d/deepcool-captain-120-ex-7652-cfm-liquid-cpu-cooler-captain-120-ex,liquid
cooler,Rosewill PB240-RGB 35.2 CFM Liquid CPU Cooler (PB240-RGB),https://cdna.pcpartpicker.com/static/forever/images/product/fe54d04dae4bcf87352cdf4e02dbb2d0.256p.jpg,https://pcpartpicker.com/product/KcJtt6/rosewill-pb240-rgb-352-cfm-liquid-cpu-cooler-pb240-rgb,liquid
cooler,Thermaltake Floe Riing RGB 360 TR4 Edition 54.42 CFM Liquid CPU Cooler (CL-W235-PL12SW-A),https://m.media-amazon.com/images/I/41quopGx2gL.jpg,https://pcpartpicker.com/product/Pvdrxr/thermaltake-floe-riing-rgb-360-tr4-edition-5442-cfm-liquid-cpu-cooler-cl-w235-pl12sw-a,liquid
cooler,Fractal Design Lumen S24 RGB 56 CFM Liquid CPU Cooler (FD-W-L1-S2402),https://m.media-amazon.com/images/I/31-3oZH8DKL.jpg,https://pcpartpicker.com/product/bLpzK8/fractal-design-lumen-s24-rgb-56-cfm-liquid-cpu-cooler-fd-w-l1-s2402,liquid
cooler,ARCTIC Liquid Freezer II 360 RGB 48.8 CFM Liquid CPU Cooler (ACFRE00100A),https://cdna.pcpartpicker.com/static/forever/images/product/fa84c1b932ecd6787fdc044c34e36d0a.256p.jpg,https://pcpartpicker.com/product/RXWzK8/arctic-liquid-freezer-ii-360-rgb-488-cfm-liquid-cpu-cooler-acfre00100a,liquid
cooler,Silverstone IceGem 360 93.4 CFM Liquid CPU Cooler (SST-IG360-ARGB),https://cdna.pcpartpicker.com/static/forever/images/product/f87df78820366f18f06de9d6f6d8900d.256p.jpg,https://pcpartpicker.com/product/LbJgXL/silverstone-icegem-360-934-cfm-liquid-cpu-cooler-sst-ig360-argb,liquid
cooler,ID-COOLING PINKFLOW 240 DIAMOND PURPLE 55.2 CFM Liquid CPU Cooler (PINKFLOW 240 DIAMOND PURPLE),https://cdna.pcpartpicker.com/static/forever/images/product/98c5d2cdfc155895f9138bf8bfc915ac.256p.jpg,https://pcpartpicker.com/product/JVxRsY/id-cooling-pinkflow-240-diamond-purple-552-cfm-liquid-cpu-cooler-pinkflow-240-diamond-purple,liquid
